timeStart,open,high,low,close,volume
2016-08-11T00:00:00Z,2.5e-05,2.5e-05,2.25e-05,2.25e-05,34015.15692029
2016-08-11T01:00:00Z,2.498e-05,2.65e-05,1.805e-05,2.65e-05,444042.17400794
2016-08-11T02:00:00Z,2.441e-05,2.8e-05,2.441e-05,2.8e-05,367542.69355159
2016-08-11T03:00:00Z,2.782e-05,2.889e-05,2.525e-05,2.525e-05,145800.10570593
2016-08-11T04:00:00Z,2.586e-05,2.79e-05,2.497e-05,2.497e-05,120006.50174246
2016-08-11T05:00:00Z,2.552e-05,2.799e-05,2.112e-05,2.699e-05,162049.44569772
2016-08-11T06:00:00Z,2.699e-05,2.976e-05,2.651e-05,2.79e-05,299235.17638128
2016-08-11T07:00:00Z,2.79e-05,3e-05,2.606e-05,2.633e-05,259168.47466895
2016-08-11T08:00:00Z,2.68e-05,2.816e-05,2.283e-05,2.283e-05,224607.81833201
2016-08-11T09:00:00Z,2.38e-05,2.702e-05,2.283e-05,2.5e-05,183070.63221383
2016-08-11T10:00:00Z,2.506e-05,2.506e-05,2.202e-05,2.203e-05,222328.31310874
2016-08-11T11:00:00Z,2.21e-05,2.309e-05,1.829e-05,2.1e-05,371052.68516791
2016-08-11T12:00:00Z,2.259e-05,2.34e-05,2.089e-05,2.089e-05,314866.69644088
2016-08-11T13:00:00Z,2.093e-05,2.094e-05,1.809e-05,2.08e-05,778021.27645132
2016-08-11T14:00:00Z,1.991e-05,2.079e-05,1.828e-05,1.828e-05,99794.04072881
2016-08-11T15:00:00Z,1.919e-05,1.919e-05,1.4e-05,1.464e-05,780318.69397541
2016-08-11T16:00:00Z,1.45e-05,2.075e-05,1.45e-05,1.801e-05,396632.31259153
2016-08-11T17:00:00Z,1.903e-05,2.299e-05,1.801e-05,2.106e-05,390355.62900954
2016-08-11T18:00:00Z,2.101e-05,2.128e-05,1.96e-05,1.96e-05,78165.30781081
2016-08-11T19:00:00Z,1.966e-05,2.39e-05,1.96e-05,2.389e-05,207079.53848383
2016-08-11T20:00:00Z,2.35e-05,2.389e-05,2.15e-05,2.274e-05,93775.14726586
