timeStart,open,high,low,close,volume
2015-08-14T09:00:00Z,0.0069,0.08,0.0069,0.00802553,15.3500341
2015-08-14T10:00:00Z,0.00802553,0.01605106,0.00802553,0.01605106,0.36634234
2015-08-14T11:00:00Z,0.01605106,0.01605106,0.015,0.015,21.49579897
2015-08-14T12:00:00Z,0.015,0.015,0.011,0.011,352.46616284
2015-08-14T13:00:00Z,0.011,0.01199996,0.00867552,0.0099999,49.25664417
2015-08-14T14:00:00Z,0.0099999,0.0099999,0.00999955,0.00999973,21.9322292
2015-08-14T15:00:00Z,0.00999973,0.01,0.00999973,0.00999973,36.83090587
2015-08-14T16:00:00Z,0.00999973,0.01299995,0.00859974,0.01299995,553.31650142
2015-08-14T17:00:00Z,0.01299995,0.01299999,0.01100001,0.01297774,34.04651305
2015-08-14T18:00:00Z,0.01297774,0.01299999,0.00750038,0.0082,713.26198361
2015-08-14T19:00:00Z,0.0082,0.0082,0.0073999,0.0074,115.76097978
2015-08-14T20:00:00Z,0.0074,0.011995,0.0074,0.009,103.14781902
2015-08-14T21:00:00Z,0.009,0.009,0.00740072,0.00818998,226.15538673
2015-08-14T22:00:00Z,0.00818998,0.0083,0.00715001,0.0075,377.23943007
2015-08-14T23:00:00Z,0.0075,0.0075,0.00666715,0.007,501.07509762
2015-08-15T00:00:00Z,0.007,0.007,0.00600008,0.00600008,179.83731752
2015-08-15T01:00:00Z,0.00600008,0.00724,0.006,0.00667056,92.2711452
2015-08-15T02:00:00Z,0.00667056,0.00722581,0.00667056,0.0069,1.48574093
2015-08-15T03:00:00Z,0.0069,0.00690157,0.0069,0.0069,8.65741646
2015-08-15T04:00:00Z,0.0068,0.00690094,0.0067,0.00690094,6.62808814
2015-08-15T05:00:00Z,0.00690094,0.00721111,0.00690094,0.00719878,34.09973855
2015-08-15T06:00:00Z,0.00719878,0.00719878,0.0068,0.0068,109.78341081
2015-08-15T07:00:00Z,0.0068,0.00701339,0.00670276,0.00701339,514.04054195
2015-08-15T08:00:00Z,0.00701339,0.00701339,0.00701339,0.00701339,0.0
2015-08-15T09:00:00Z,0.00701339,0.00701339,0.00691301,0.00691377,18.12306493
2015-08-15T10:00:00Z,0.00691377,0.007,0.00649993,0.0065,557.99031849
2015-08-15T11:00:00Z,0.0065,0.00656001,0.0065,0.00650003,163.78177731
2015-08-15T12:00:00Z,0.00650003,0.006798,0.00650002,0.006798,23.12159477
2015-08-15T13:00:00Z,0.006798,0.006798,0.0062,0.0062,198.62004322
2015-08-15T14:00:00Z,0.00612,0.00635001,0.00595008,0.00600001,16.93649567
2015-08-15T15:00:00Z,0.00600001,0.00648946,0.00600001,0.00648801,190.66388021
2015-08-15T16:00:00Z,0.00648801,0.0064895,0.006488,0.006488,206.21786988
2015-08-15T17:00:00Z,0.006488,0.00662178,0.006488,0.00662178,69.76647454
2015-08-15T18:00:00Z,0.00662178,0.00666838,0.0066,0.00666838,152.27800746
2015-08-15T19:00:00Z,0.00666838,0.0067499,0.00651707,0.00651707,295.66944259
2015-08-15T20:00:00Z,0.00651707,0.00671022,0.006488,0.006488,68.76958226
2015-08-15T21:00:00Z,0.006488,0.00701431,0.006488,0.00701431,54.7449786
2015-08-15T22:00:00Z,0.00701431,0.00708235,0.00701431,0.00708235,11.63249628
2015-08-15T23:00:00Z,0.00708235,0.00708235,0.00648832,0.00695388,85.35490305
2015-08-16T00:00:00Z,0.00695388,0.00695388,0.00650078,0.00680133,186.35967915
2015-08-16T01:00:00Z,0.00680133,0.00689999,0.006488,0.00648801,188.79371141
2015-08-16T02:00:00Z,0.00648801,0.00663176,0.00648799,0.00648799,1628.96851708
2015-08-16T03:00:00Z,0.00630001,0.00630001,0.00581111,0.00581111,1193.4194666
2015-08-16T04:00:00Z,0.00581111,0.00581112,0.00543253,0.00543254,35.3349933
2015-08-16T05:00:00Z,0.00543254,0.00564343,0.00523207,0.00523207,111.74478058
2015-08-16T06:00:00Z,0.005153,0.00526017,0.00480398,0.005,916.97203466
2015-08-16T07:00:00Z,0.005,0.00554955,0.00483131,0.00489054,620.75189586
2015-08-16T08:00:00Z,0.00489054,0.005,0.00469956,0.00479992,451.33009292
2015-08-16T09:00:00Z,0.00479992,0.00479992,0.00440641,0.00440641,369.5470103
2015-08-16T10:00:00Z,0.00440641,0.0044901,0.00412008,0.00444949,229.69679532
2015-08-16T11:00:00Z,0.00444949,0.00571805,0.00444949,0.00571804,377.22518481
2015-08-16T12:00:00Z,0.00542003,0.00571805,0.00482002,0.00556493,406.46362315
2015-08-16T13:00:00Z,0.00556491,0.00569975,0.00523232,0.00554,253.18837972
2015-08-16T14:00:00Z,0.00554,0.00559812,0.00540195,0.00543,138.55067973
2015-08-16T15:00:00Z,0.00543002,0.00553985,0.00521419,0.00553785,65.85968917
2015-08-16T16:00:00Z,0.00553787,0.00564986,0.00521421,0.00560001,260.74391533
2015-08-16T17:00:00Z,0.00560001,0.00564971,0.00510977,0.00545999,128.14582529
2015-08-16T18:00:00Z,0.00545999,0.00545999,0.00514801,0.00514801,70.56168574
2015-08-16T19:00:00Z,0.00514801,0.00549073,0.00510388,0.00549073,93.38747878
2015-08-16T20:00:00Z,0.00549073,0.00549166,0.00510501,0.00549166,88.63072585
2015-08-16T21:00:00Z,0.00549166,0.00549276,0.00549165,0.00549276,29.22589476
2015-08-16T22:00:00Z,0.00549276,0.0055,0.00549025,0.0055,44.5297628
2015-08-16T23:00:00Z,0.0055,0.00605069,0.0055,0.00605069,660.51186808
2015-08-17T00:00:00Z,0.00613934,0.00613934,0.0054171,0.00565223,224.18916056
2015-08-17T01:00:00Z,0.00565223,0.00596507,0.00565223,0.00586511,31.9808026
2015-08-17T02:00:00Z,0.00586511,0.0059003,0.00586511,0.0059003,7.30707874
2015-08-17T03:00:00Z,0.0059003,0.00592442,0.0059003,0.00592442,2.91493456
2015-08-17T04:00:00Z,0.00592442,0.00592442,0.00539562,0.00539562,124.05122698
2015-08-17T05:00:00Z,0.00539562,0.00590767,0.00539562,0.0058378,38.87729236
2015-08-17T06:00:00Z,0.00575423,0.00578275,0.00561535,0.00578272,26.85929486
2015-08-17T07:00:00Z,0.00578272,0.00593302,0.00561549,0.00562064,31.36998001
2015-08-17T08:00:00Z,0.00562064,0.00562169,0.00561934,0.00561936,18.29890994
2015-08-17T09:00:00Z,0.00561936,0.00561936,0.00561936,0.00561936,0.0
2015-08-17T10:00:00Z,0.00561936,0.00581613,0.00561936,0.00581613,1.0
2015-08-17T11:00:00Z,0.00581613,0.00581613,0.00562674,0.00562674,10.54070963
2015-08-17T12:00:00Z,0.00562674,0.00580484,0.00541549,0.00541549,69.69983176
2015-08-17T13:00:00Z,0.00541695,0.00541695,0.00521549,0.0052155,108.53595949
2015-08-17T14:00:00Z,0.0052155,0.00522015,0.00478001,0.00510425,847.53760991
2015-08-17T15:00:00Z,0.00510425,0.00520865,0.00502578,0.00520865,9.36929638
2015-08-17T16:00:00Z,0.00520865,0.00529623,0.00500835,0.005024,319.26787267
2015-08-17T17:00:00Z,0.00497253,0.00519999,0.00494252,0.00509921,237.92401245
2015-08-17T18:00:00Z,0.00509921,0.00529804,0.00509921,0.00528343,387.86705164
2015-08-17T19:00:00Z,0.00527934,0.00528273,0.00511001,0.00528273,251.07715024
2015-08-17T20:00:00Z,0.00528273,0.00528291,0.00521216,0.00521216,244.17442288
2015-08-17T21:00:00Z,0.00521216,0.00521216,0.005,0.005,263.92757594
2015-08-17T22:00:00Z,0.005,0.00500001,0.00465528,0.0047,2642.45542657
2015-08-17T23:00:00Z,0.0047,0.00492616,0.0047,0.00479778,160.26272111
2015-08-18T00:00:00Z,0.00479778,0.00479778,0.00449995,0.00459927,776.21779351
2015-08-18T01:00:00Z,0.00459927,0.00465932,0.00459927,0.0046,355.89015434
2015-08-18T02:00:00Z,0.0046,0.004666,0.004501,0.004501,111.17954053
2015-08-18T03:00:00Z,0.004501,0.00519998,0.004501,0.00519998,152.93531368
2015-08-18T04:00:00Z,0.00519998,0.00519998,0.00450831,0.00450831,88.46991704
2015-08-18T05:00:00Z,0.00450831,0.00454736,0.00444111,0.00444111,118.94654346
2015-08-18T06:00:00Z,0.00444111,0.00444111,0.00430064,0.00440986,900.98259923
2015-08-18T07:00:00Z,0.00440986,0.00454673,0.00440975,0.00445003,123.76598343
2015-08-18T08:00:00Z,0.00447821,0.00473375,0.00447821,0.00473375,284.73039259
2015-08-18T09:00:00Z,0.00473375,0.00473375,0.00465005,0.00465007,64.81678265
2015-08-18T10:00:00Z,0.00465007,0.00474284,0.00461196,0.00464,110.30426003
2015-08-18T11:00:00Z,0.00464,0.00464,0.004602,0.004602,41.07871576
2015-08-18T12:00:00Z,0.004602,0.00460205,0.00454926,0.00454926,50.18943617
2015-08-18T13:00:00Z,0.00454926,0.00476461,0.00454926,0.00476461,116.15684384
2015-08-18T14:00:00Z,0.00476461,0.00512,0.00476461,0.00490674,390.51750214
2015-08-18T15:00:00Z,0.00490674,0.00511998,0.00484496,0.00511011,1134.04407493
2015-08-18T16:00:00Z,0.00510111,0.005136,0.005,0.005,708.33162817
2015-08-18T17:00:00Z,0.005,0.0051,0.00490013,0.00490062,232.64150787
2015-08-18T18:00:00Z,0.00490062,0.00500287,0.00473349,0.00473349,217.2084274
2015-08-18T19:00:00Z,0.00473349,0.00519994,0.00473349,0.00474717,1030.90600656
2015-08-18T20:00:00Z,0.00474717,0.00474717,0.0047,0.0047,486.53495256
2015-08-18T21:00:00Z,0.0047,0.00511294,0.0047,0.0048,445.86757539
2015-08-18T22:00:00Z,0.00480001,0.00528291,0.0048,0.0051343,676.39059698
2015-08-18T23:00:00Z,0.0051343,0.0052,0.00490003,0.00518907,747.52363458
2015-08-19T00:00:00Z,0.00518907,0.00543949,0.00518905,0.00543949,1750.60879391
2015-08-19T01:00:00Z,0.00543949,0.00565699,0.00530914,0.00530922,763.12066461
2015-08-19T02:00:00Z,0.00530922,0.00544746,0.00530922,0.00544746,67.4481359
2015-08-19T03:00:00Z,0.00544746,0.00556973,0.00529131,0.00529131,132.83778326
2015-08-19T04:00:00Z,0.00529131,0.00550021,0.00529131,0.00550021,43.04493757
2015-08-19T05:00:00Z,0.00550021,0.00550021,0.0051443,0.00515001,798.52700104
2015-08-19T06:00:00Z,0.00524806,0.0054019,0.00524754,0.00539001,99.09867927
2015-08-19T07:00:00Z,0.00539001,0.00550295,0.00539001,0.0054019,146.22004954
2015-08-19T08:00:00Z,0.00549997,0.00551877,0.00525,0.00525001,152.33668233
2015-08-19T09:00:00Z,0.00525001,0.00539383,0.00525001,0.00535699,50.72356871
2015-08-19T10:00:00Z,0.00535699,0.00558843,0.00520497,0.00539233,540.17101517
2015-08-19T11:00:00Z,0.00539233,0.00539233,0.00519001,0.00519001,82.07990591
2015-08-19T12:00:00Z,0.00530458,0.00539612,0.00523151,0.00539612,71.33017147
2015-08-19T13:00:00Z,0.00539908,0.00539908,0.00523149,0.00525,147.70944207
2015-08-19T14:00:00Z,0.00525,0.00539096,0.00525,0.00525,285.47467206
2015-08-19T15:00:00Z,0.00525,0.00539271,0.00525,0.00538774,63.26636766
2015-08-19T16:00:00Z,0.00538774,0.00538774,0.00538774,0.00538774,0.0
2015-08-19T17:00:00Z,0.00538774,0.00539944,0.00524863,0.00539944,207.19920918
2015-08-19T18:00:00Z,0.00540008,0.00555479,0.00531495,0.00555479,128.4860762
2015-08-19T19:00:00Z,0.00555479,0.0056243,0.00541637,0.00541637,143.2888525
2015-08-19T20:00:00Z,0.00541637,0.00556201,0.0054,0.00556201,446.44239016
2015-08-19T21:00:00Z,0.00556201,0.00557908,0.00540075,0.0055,183.42536979
2015-08-19T22:00:00Z,0.0055,0.00564999,0.0055,0.00564999,1295.28126632
2015-08-19T23:00:00Z,0.00564999,0.0058,0.00557004,0.00557004,599.94132925
2015-08-20T00:00:00Z,0.00557004,0.00578905,0.00557004,0.00578905,307.18242261
2015-08-20T01:00:00Z,0.00578905,0.0058,0.00557103,0.0055777,360.78620051
2015-08-20T02:00:00Z,0.0055777,0.00567142,0.00557,0.00557,879.13860677
2015-08-20T03:00:00Z,0.00557,0.00565833,0.00557,0.00557,34.82623395
