timeStart,open,high,low,close,volume
2016-01-10T15:00:00Z,,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T16:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T17:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T18:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T19:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T20:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-01-10T21:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-05-19T21:00:00Z,,0.00709905,0.00709905,0.00709905,0.0
2016-05-19T22:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-05-19T23:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-05-20T00:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-07-26T16:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-07-26T17:00:00Z,0.00709905,0.00709905,0.00709905,0.00709905,0.0
2016-07-26T18:00:00Z,0.005,0.01,0.00398,0.005,3670.92095057
2016-07-26T19:00:00Z,0.00425117,0.00699999,0.00315001,0.00366,27440.31275404
2016-07-26T20:00:00Z,0.00366,0.00378,0.00328,0.00363008,20753.51666777
2016-07-26T21:00:00Z,0.00356001,0.0041,0.00356001,0.004025,18128.57024284
2016-07-26T22:00:00Z,0.004,0.00428,0.00390002,0.00405,18405.72339342
2016-07-26T23:00:00Z,0.00405006,0.00411298,0.0032,0.00336006,12885.14852044
2016-07-27T00:00:00Z,0.00336008,0.00411931,0.00333853,0.00369935,13045.59494218
2016-07-27T01:00:00Z,0.00367996,0.00374999,0.00339436,0.00353326,11116.79556552
2016-07-27T02:00:00Z,0.00353327,0.00359992,0.0027,0.00287,39089.16438392
2016-07-27T03:00:00Z,0.00302982,0.0034,0.00287,0.00304896,14199.40376953
2016-07-27T04:00:00Z,0.00287443,0.00306709,0.00257261,0.00306709,18624.86690052
2016-07-27T05:00:00Z,0.00306709,0.00350175,0.00306709,0.00333897,20679.20592777
2016-07-27T06:00:00Z,0.00333897,0.00338793,0.003,0.00312,17912.19531339
2016-07-27T07:00:00Z,0.00312012,0.00340929,0.00303175,0.003241,15886.22954801
2016-07-27T08:00:00Z,0.00323001,0.00384,0.00323,0.0036,14112.09290999
2016-07-27T09:00:00Z,0.00367996,0.00370722,0.00313006,0.00328,13473.98835991
2016-07-27T10:00:00Z,0.00328,0.00334173,0.0029,0.00304007,23909.37082194
2016-07-27T11:00:00Z,0.003175,0.00325999,0.00280048,0.00294,30388.79316706
2016-07-27T12:00:00Z,0.00294,0.00326,0.00288026,0.00305988,14137.75839338
2016-07-27T13:00:00Z,0.00300165,0.00323964,0.00295,0.00304118,10534.36106789
2016-07-27T14:00:00Z,0.00307749,0.0031099,0.00281002,0.00290084,14568.81218478
2016-07-27T15:00:00Z,0.00294982,0.00297977,0.00244081,0.00244081,17554.30974115
2016-07-27T16:00:00Z,0.00250991,0.00279999,0.00213,0.00213,15659.9449015
2016-07-27T17:00:00Z,0.00215,0.0024,0.00207752,0.00233982,15400.96462248
2016-07-27T18:00:00Z,0.00233985,0.00265,0.00217801,0.00265,9342.41871722
2016-07-27T19:00:00Z,0.00240029,0.00249999,0.00193001,0.00193001,19108.22283178
2016-07-27T20:00:00Z,0.0019188,0.0023,0.00180106,0.00218188,15229.32317525
2016-07-27T21:00:00Z,0.00215419,0.00238935,0.00207992,0.00230025,14456.08526807
2016-07-27T22:00:00Z,0.00231151,0.00240852,0.00219051,0.00235999,5768.97881194
